,player_id,match_id,team_id,position,age,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles
9,bcfb0142,d516ccbf,1c781004,CB,28-253,90,0,0,0,0,1,0,0,0,73,4,0,3,4,0.3,0.3,0.0,1,0,57,63,90.5,10,53,11,0,0
10,e9254eec,d516ccbf,1c781004,CB,29-309,90,0,0,0,0,0,0,0,0,71,10,3,6,3,0.0,0.0,0.0,0,0,49,53,92.5,0,51,2,4,5
11,2d61d13a,d516ccbf,1c781004,CB,21-184,68,0,0,0,0,0,0,1,0,57,7,0,1,1,0.0,0.0,0.0,1,0,43,47,91.5,1,37,0,1,1
12,6c6a3300,d516ccbf,1c781004,"WB,RM",25-089,22,0,0,0,0,0,0,0,0,7,4,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,0,3,0,0,0
13,f23f9d20,d516ccbf,1c781004,GK,33-175,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,25,31,80.6,0,16,0,0,0
0,e09f279b,87140543,cd051869,FW,25-193,90,0,1,0,0,3,0,0,0,37,18,1,1,0,0.2,0.2,0.7,3,1,16,25,64.0,4,17,4,1,1
1,6afaebf2,87140543,cd051869,"FW,RW",22-049,90,0,0,0,0,1,0,0,0,33,12,1,0,2,0.2,0.2,0.1,3,0,14,24,58.3,1,26,7,3,4
2,8449d35e,87140543,cd051869,CM,23-138,90,1,0,0,0,1,1,0,0,43,11,2,2,2,0.3,0.3,0.1,2,0,24,35,68.6,3,22,2,0,0
3,2944f86f,87140543,cd051869,CM,23-267,67,0,0,0,0,2,0,1,0,20,9,2,0,0,0.3,0.3,0.0,0,0,9,12,75.0,0,8,1,1,1
4,2886c9b5,87140543,cd051869,CM,23-170,23,0,0,0,0,0,0,0,0,17,5,2,1,0,0.0,0.0,0.0,1,0,10,12,83.3,0,8,1,0,0
5,df0a4c90,87140543,cd051869,DM,27-199,77,0,0,0,0,0,0,0,0,33,14,1,2,0,0.0,0.0,0.2,1,0,21,28,75.0,6,16,0,0,0
6,2500cef9,87140543,cd051869,LW,25-022,13,1,0,0,0,2,1,0,0,6,2,0,0,0,0.3,0.3,0.0,1,1,1,3,33.3,1,3,0,0,0
7,8a3c1dc7,87140543,cd051869,WB,24-079,90,0,0,0,0,1,0,0,0,37,12,2,3,2,0.0,0.0,0.0,2,0,21,26,80.8,2,25,2,0,2
8,1137759d,87140543,cd051869,WB,24-235,90,0,0,0,0,0,0,0,0,37,14,1,1,3,0.0,0.0,0.0,2,1,17,28,60.7,2,23,0,2,2
9,e541326e,87140543,cd051869,CB,28-119,42,1,0,0,0,1,1,0,0,24,2,0,2,0,0.5,0.5,0.0,0,0,14,18,77.8,1,6,1,0,0
10,0db5d2c8,87140543,cd051869,CB,31-155,48,0,0,0,0,0,0,0,0,23,8,2,2,0,0.0,0.0,0.0,0,0,10,17,58.8,0,7,0,0,0
11,172e52d8,87140543,cd051869,CB,30-224,90,0,0,0,0,1,0,0,0,25,4,0,1,3,0.2,0.2,0.0,1,1,9,15,60.0,2,6,0,0,0
12,a8c0acb7,87140543,cd051869,CB,23-161,90,0,0,0,0,0,0,0,0,33,6,0,5,3,0.0,0.0,0.0,1,0,12,19,63.2,1,11,0,0,0
13,98ea5115,87140543,cd051869,GK,26-010,90,0,0,0,0,0,0,0,0,48,0,0,0,0,0.0,0.0,0.0,0,0,18,43,41.9,0,20,0,0,0
0,178ae8f8,87140543,822bd0ba,"FW,RM",24-295,90,1,0,0,0,2,2,0,0,33,10,0,0,0,0.9,0.9,0.3,2,0,19,21,90.5,4,29,3,1,4
1,c691bfe2,87140543,822bd0ba,"LW,LM",29-168,90,0,0,0,0,1,0,0,0,48,6,1,0,1,0.1,0.1,0.5,3,0,29,39,74.4,4,40,10,1,2
2,e342ad68,87140543,822bd0ba,"RW,FW",29-102,90,1,0,0,0,3,1,0,0,46,9,0,0,0,1.1,1.1,0.1,4,1,24,37,64.9,2,40,3,2,2
3,4fb9c88f,87140543,822bd0ba,CM,20-238,67,1,0,0,0,4,1,0,0,51,13,2,0,0,0.2,0.2,0.0,2,1,36,41,87.8,0,43,5,0,0
4,4c370d81,87140543,822bd0ba,FW,29-358,23,0,0,0,0,0,0,0,0,12,7,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,9,1,0,1
5,935e6b8f,87140543,822bd0ba,"CM,DM",31-100,90,0,1,0,0,0,0,0,0,63,16,1,2,1,0.0,0.0,0.5,3,1,47,56,83.9,2,46,4,0,0
6,7f3b388c,87140543,822bd0ba,DM,27-337,90,0,1,0,0,0,0,0,0,63,12,0,1,2,0.0,0.0,0.3,1,1,54,58,93.1,5,50,2,0,0
7,2e4f5f03,87140543,822bd0ba,LB,27-198,90,0,1,0,0,1,0,1,0,103,6,0,2,1,0.0,0.0,0.0,4,1,82,94,87.2,10,74,8,1,3
8,e06683ca,87140543,822bd0ba,CB,30-079,90,0,0,0,0,1,0,0,0,59,5,3,2,0,0.0,0.0,0.0,0,0,42,45,93.3,3,32,2,0,0
9,b217ef29,87140543,822bd0ba,CB,30-048,90,0,0,0,0,0,0,0,0,64,6,0,2,3,0.0,0.0,0.0,0,0,46,52,88.5,1,40,5,0,0
10,cd1acf9d,87140543,822bd0ba,RB,22-353,90,0,0,0,0,3,0,0,0,115,9,4,4,1,0.2,0.2,0.0,5,1,71,100,71.0,13,72,7,0,1
11,7a2e46a8,87140543,822bd0ba,GK,28-358,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,0,0,25,30,83.3,0,14,0,0,0
0,68c720b5,d99f984c,33c895d4,"FW,AM",24-228,90,0,0,0,0,3,1,0,0,23,6,0,0,1,0.3,0.3,0.1,4,0,10,16,62.5,3,21,6,1,3
1,f2bf1b0f,d99f984c,33c895d4,FW,25-075,63,0,0,0,0,2,2,0,0,20,14,0,0,2,0.2,0.2,0.1,2,0,12,13,92.3,0,13,2,0,1
2,97220da2,d99f984c,33c895d4,FW,20-016,27,0,0,0,0,0,0,0,0,9,7,2,1,0,0.0,0.0,0.0,0,0,5,6,83.3,0,6,0,0,0
3,ab651565,d99f984c,33c895d4,LM,27-204,63,0,0,0,0,2,0,0,0,31,13,0,2,0,0.3,0.3,0.1,2,0,20,26,76.9,2,23,8,0,1
4,254147d4,d99f984c,33c895d4,"WB,LM",23-103,27,0,0,0,0,1,0,0,0,21,1,1,2,0,0.0,0.0,0.0,2,0,10,13,76.9,1,17,6,1,2
5,68dc0dac,d99f984c,33c895d4,"RM,DM",27-053,90,0,0,0,0,4,1,0,0,48,18,2,1,2,0.1,0.1,0.0,1,0,17,29,58.6,1,34,7,0,1
6,3515d404,d99f984c,33c895d4,DM,26-329,90,0,0,0,0,1,1,0,0,77,10,0,2,0,0.0,0.0,0.1,4,0,61,72,84.7,3,58,2,1,1
7,4b511457,d99f984c,33c895d4,"DM,CB",30-002,90,0,0,0,0,1,0,0,0,90,15,1,2,1,0.0,0.0,0.2,5,0,71,83,85.5,8,74,9,0,0
8,984a5a64,d99f984c,33c895d4,LB,24-166,73,0,0,0,0,2,0,0,0,62,6,1,1,0,0.0,0.0,0.0,2,0,41,49,83.7,2,48,8,3,4
9,9f472354,d99f984c,33c895d4,AM,34-247,17,0,0,0,0,1,0,0,0,8,3,1,0,0,0.3,0.3,0.0,0,0,1,4,25.0,0,3,0,0,1
10,0b33f6ad,d99f984c,33c895d4,CB,22-162,90,0,0,0,0,0,0,0,0,81,10,4,2,1,0.0,0.0,0.1,2,0,59,69,85.5,5,54,4,0,0
11,4115ce4e,d99f984c,33c895d4,CB,25-167,90,0,0,0,0,0,0,0,0,85,7,3,3,3,0.0,0.0,0.0,1,0,60,72,83.3,4,57,3,0,0
12,afed6722,d99f984c,33c895d4,"RB,WB",18-318,90,0,0,0,0,1,1,0,0,77,14,1,1,1,0.0,0.0,0.0,2,0,55,67,82.1,5,54,7,1,3
13,36c2ca73,d99f984c,33c895d4,GK,31-297,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,0.0,0.0,0,0,20,25,80.0,0,19,0,0,0
0,b561db50,d99f984c,8cec06e1,FW,30-144,90,1,0,0,0,2,2,0,0,52,18,2,0,1,0.8,0.8,0.1,3,2,16,30,53.3,1,41,4,5,8
1,169fd162,d99f984c,8cec06e1,LW,25-243,87,0,0,0,0,1,0,0,0,31,15,0,1,0,0.0,0.0,0.0,1,0,19,21,90.5,0,23,0,1,3
2,44bfb6c5,d99f984c,8cec06e1,DM,24-197,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,1,0,0
3,7fcc71d8,d99f984c,8cec06e1,RW,25-340,70,0,0,0,0,0,0,0,0,33,9,0,0,1,0.0,0.0,0.0,2,0,20,28,71.4,3,29,6,3,3
4,9a28eba4,d99f984c,8cec06e1,"RW,FW",25-244,20,0,0,0,0,0,0,0,0,8,3,1,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,6,0,0,1
5,5a7301ae,d99f984c,8cec06e1,"DM,CM",26-164,90,0,0,0,0,1,0,0,0,41,19,2,0,2,0.1,0.1,0.0,0,0,29,31,93.5,2,25,0,0,0
6,f5a00fa4,d99f984c,8cec06e1,"DM,CM",35-018,90,0,0,0,0,0,0,0,0,69,15,2,0,5,0.0,0.0,0.0,1,0,52,58,89.7,4,43,5,0,0
7,9ae9eaea,d99f984c,8cec06e1,WB,32-219,90,0,0,0,0,0,0,0,0,64,17,3,1,4,0.0,0.0,0.0,0,0,28,50,56.0,2,34,4,0,0
8,d04b94db,d99f984c,8cec06e1,WB,27-314,86,0,0,0,0,1,1,0,0,49,22,3,1,1,0.1,0.1,0.0,0,0,27,37,73.0,4,33,6,0,0
9,9a71e978,d99f984c,8cec06e1,WB,19-251,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
10,9fbbcf39,d99f984c,8cec06e1,CB,31-184,90,0,0,0,0,0,0,0,0,61,7,1,1,4,0.0,0.0,0.0,0,0,37,46,80.4,5,31,3,0,0
11,2928dca2,d99f984c,8cec06e1,CB,28-213,90,0,0,0,0,0,0,0,0,37,2,0,1,1,0.0,0.0,0.0,0,0,24,30,80.0,1,26,3,0,0
12,d0f72bf1,d99f984c,8cec06e1,CB,24-126,90,0,0,0,0,0,0,0,0,37,6,2,1,1,0.0,0.0,0.0,0,0,23,27,85.2,5,23,6,0,0
13,903b6e8b,d99f984c,8cec06e1,GK,28-252,90,0,1,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.8,1,0,23,36,63.9,0,16,0,0,0
0,d5dd5f1f,a2c07e97,18bb7c10,FW,32-100,90,1,0,0,0,4,2,0,0,34,20,3,0,4,0.3,0.3,0.0,1,1,10,13,76.9,1,12,1,0,1
1,17695062,a2c07e97,18bb7c10,LW,21-060,87,1,1,0,0,1,1,0,0,33,7,0,0,1,0.2,0.2,0.1,3,2,20,24,83.3,3,24,3,1,1
2,a65c844b,a2c07e97,18bb7c10,LW,21-243,3,0,0,0,0,0,0,0,0,5,3,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0
3,bc7dc64d,a2c07e97,18bb7c10,RW,20-021,86,1,1,0,0,2,2,0,0,51,9,3,1,0,0.3,0.3,0.2,4,1,28,35,80.0,1,38,7,1,4
4,e3a5814e,a2c07e97,18bb7c10,RW,24-028,4,0,0,0,0,0,0,0,0,5,3,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0
5,79300479,a2c07e97,18bb7c10,AM,22-283,90,0,0,0,0,0,0,1,0,63,23,1,1,0,0.0,0.0,0.1,8,2,48,52,92.3,2,39,7,0,0
6,e61b8aee,a2c07e97,18bb7c10,DM,28-364,81,0,0,0,0,0,0,0,0,51,15,3,1,1,0.0,0.0,0.0,1,0,38,44,86.4,3,36,3,1,1
7,1b4f1169,a2c07e97,18bb7c10,DM,21-339,9,0,0,0,0,0,0,1,0,6,4,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,1,0,0
8,529f49ab,a2c07e97,18bb7c10,DM,28-105,90,0,0,0,0,2,1,0,0,45,9,2,4,2,0.1,0.1,0.0,3,0,27,28,96.4,0,29,3,1,2
9,fce2302c,a2c07e97,18bb7c10,LB,24-113,90,0,0,0,0,1,0,0,0,59,6,4,0,0,0.0,0.0,0.0,1,0,40,49,81.6,4,38,3,1,2
10,67ac5bb8,a2c07e97,18bb7c10,CB,23-281,90,0,0,0,0,1,0,0,0,57,6,0,0,2,0.0,0.0,0.1,1,0,44,47,93.6,3,39,1,0,0
11,35e413f1,a2c07e97,18bb7c10,CB,23-353,90,0,0,0,0,0,0,0,0,48,6,1,5,0,0.0,0.0,0.0,0,0,38,40,95.0,2,29,0,0,0
12,b3af9be1,a2c07e97,18bb7c10,RB,22-325,90,0,0,0,0,1,1,0,0,68,6,1,2,1,0.0,0.0,0.0,1,0,43,55,78.2,3,32,5,0,0
13,466fb2c5,a2c07e97,18bb7c10,GK,23-135,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,0.0,0.0,0,0,21,35,60.0,0,16,0,0,0
0,21a66f6a,a2c07e97,361ca564,FW,28-060,90,0,0,0,0,5,1,0,0,25,6,0,0,1,0.6,0.6,0.0,0,0,10,13,76.9,0,12,0,0,1
1,92e7e919,a2c07e97,361ca564,"LW,AM",29-080,90,1,0,0,0,2,2,0,0,43,15,1,0,1,0.3,0.3,0.2,6,0,29,33,87.9,3,26,5,0,2
2,2b622f01,a2c07e97,361ca564,RW,29-044,90,0,0,0,0,2,1,0,0,58,12,0,0,1,0.1,0.1,0.0,1,0,34,46,73.9,4,47,17,1,2
3,5cdddffa,a2c07e97,361ca564,"CM,AM",24-272,69,0,0,0,0,0,0,0,0,46,15,3,1,0,0.0,0.0,0.0,1,0,28,32,87.5,2,35,7,4,4
4,7b5ab7f2,a2c07e97,361ca564,LW,20-227,21,0,0,0,0,0,0,0,0,20,7,1,0,2,0.0,0.0,0.0,1,1,10,13,76.9,1,15,4,1,1
5,cea4ee8f,a2c07e97,361ca564,CM,25-168,45,0,0,0,0,0,0,0,0,20,14,1,0,0,0.0,0.0,0.0,0,0,11,13,84.6,0,11,0,0,2
6,6250083a,a2c07e97,361ca564,DM,21-010,45,0,0,0,0,0,0,1,0,38,10,3,1,0,0.0,0.0,0.0,0,0,29,30,96.7,4,27,4,0,0
7,8b04d6c1,a2c07e97,361ca564,DM,26-052,90,0,0,0,0,0,0,0,0,82,22,5,2,1,0.0,0.0,0.0,2,0,64,70,91.4,5,56,4,0,2
8,3353737a,a2c07e97,361ca564,LB,24-284,90,0,1,0,0,0,0,0,0,62,9,0,3,3,0.0,0.0,0.3,2,1,35,47,74.5,2,33,6,0,1
9,ac861941,a2c07e97,361ca564,CB,27-254,90,0,0,0,0,0,0,0,0,68,2,0,2,0,0.0,0.0,0.4,1,0,53,64,82.8,2,41,1,0,0
10,da7b447d,a2c07e97,361ca564,CB,25-106,90,0,0,0,0,0,0,0,0,65,7,0,0,0,0.0,0.0,0.0,0,0,53,58,91.4,4,42,7,0,0
11,e9971f2d,a2c07e97,361ca564,RB,22-179,45,0,0,0,0,1,0,0,0,30,5,1,1,0,0.1,0.1,0.0,0,0,17,25,68.0,0,17,5,0,0
12,df8b52a5,a2c07e97,361ca564,RB,22-255,45,0,0,0,0,0,0,0,0,41,11,2,0,0,0.0,0.0,0.0,1,0,35,36,97.2,2,21,5,0,0
13,8f62b6ee,a2c07e97,361ca564,GK,34-274,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0,0,22,28,78.6,0,16,0,0,0
0,0562b7f1,3d7659fc,47c64c55,FW,23-254,71,0,0,0,0,1,1,0,0,20,24,1,2,2,0.0,0.0,0.0,0,0,10,12,83.3,1,13,2,1,1
1,ab070c55,3d7659fc,47c64c55,FW,30-298,19,0,0,0,0,0,0,0,0,9,7,1,0,0,0.0,0.0,0.4,1,0,2,4,50.0,1,4,1,0,1
2,b2bc3b1f,3d7659fc,47c64c55,LW,28-321,90,1,0,1,1,1,1,0,0,63,27,1,1,0,0.8,0.1,0.0,1,0,26,36,72.2,5,52,12,0,1
3,da052c14,3d7659fc,47c64c55,RW,30-016,85,0,0,0,0,2,0,0,0,46,33,0,3,2,0.5,0.5,0.0,4,1,32,34,94.1,0,39,4,0,1
4,3312f911,3d7659fc,47c64c55,RW,28-278,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
5,cee31595,3d7659fc,47c64c55,CM,33-355,90,0,0,0,0,0,0,1,0,78,25,0,1,2,0.0,0.0,0.1,2,0,61,67,91.0,6,53,2,0,2
6,c2731c10,3d7659fc,47c64c55,CM,21-233,90,0,0,0,0,1,0,1,0,50,31,2,6,2,0.0,0.0,0.0,3,1,28,35,80.0,0,36,4,0,0
7,2ce2508a,3d7659fc,47c64c55,DM,30-173,71,0,0,0,0,2,0,0,0,59,17,0,2,0,0.0,0.0,0.0,0,0,42,54,77.8,4,33,2,0,0
8,8d3c902d,3d7659fc,47c64c55,DM,31-280,19,0,0,0,0,0,0,0,0,6,6,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0
9,5cbd1eb0,3d7659fc,47c64c55,LB,22-026,90,0,0,0,0,0,0,0,0,74,20,1,2,2,0.0,0.0,0.0,1,0,53,64,82.8,3,51,6,1,1
10,d0706b27,3d7659fc,47c64c55,CB,21-076,90,0,0,0,0,0,0,0,0,73,4,0,2,0,0.0,0.0,0.0,0,0,65,68,95.6,5,54,3,0,0
11,e34fc66d,3d7659fc,47c64c55,CB,25-119,90,0,0,0,0,0,0,0,0,72,7,1,5,0,0.0,0.0,0.0,0,0,53,65,81.5,3,47,1,0,0
12,8a7ff278,3d7659fc,47c64c55,RB,31-333,90,0,0,0,0,0,0,0,0,66,16,3,2,2,0.0,0.0,0.0,0,0,42,52,80.8,2,41,3,0,0
13,ab13a5aa,3d7659fc,47c64c55,GK,34-260,90,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,19,26,73.1,0,14,0,0,0
0,4bcf39f6,3d7659fc,d07537b9,FW,25-044,90,1,0,0,0,1,1,0,0,37,25,2,0,0,0.2,0.2,0.0,1,0,22,27,81.5,0,22,2,0,0
1,ce5143da,3d7659fc,d07537b9,LW,30-305,75,0,0,0,0,1,1,0,0,21,14,2,0,0,0.2,0.2,0.0,0,0,12,13,92.3,1,12,3,1,1
2,27c01749,3d7659fc,d07537b9,LW,21-242,15,0,0,0,0,0,0,0,0,5,6,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,4,0,0,0
3,38ceb24a,3d7659fc,d07537b9,"RW,AM",26-297,90,0,0,0,0,1,0,1,0,46,19,3,1,1,0.1,0.1,0.0,0,0,29,32,90.6,4,36,5,4,5
4,99813635,3d7659fc,d07537b9,DM,33-140,90,0,0,0,0,3,0,1,0,63,18,2,2,0,0.1,0.1,0.0,1,0,46,54,85.2,5,51,3,1,1
5,8aec0537,3d7659fc,d07537b9,"DM,CM",30-104,90,0,0,0,0,0,0,0,0,71,15,2,0,0,0.0,0.0,0.1,2,0,52,69,75.4,6,56,7,0,0
6,1daec722,3d7659fc,d07537b9,"LB,WB",23-067,90,0,0,0,0,0,0,1,0,88,22,4,3,1,0.0,0.0,0.0,1,0,62,76,81.6,5,48,8,0,2
7,dad4b285,3d7659fc,d07537b9,"RB,WB",29-255,90,0,1,0,0,0,0,0,0,71,28,10,3,2,0.0,0.0,0.2,1,1,38,54,70.4,7,40,1,0,1
8,b2d31e83,3d7659fc,d07537b9,CB,29-141,45,0,0,0,0,0,0,0,0,36,4,2,1,2,0.0,0.0,0.0,0,0,24,29,82.8,2,26,2,0,1
9,ad1f61f3,3d7659fc,d07537b9,CM,23-019,19,0,0,0,0,0,0,0,0,15,5,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,1,10,0,0,0
10,f230bc30,3d7659fc,d07537b9,RW,22-173,26,0,0,0,0,0,0,0,0,17,4,1,0,0,0.0,0.0,0.0,0,0,7,12,58.3,1,10,0,0,1
11,282f75f3,3d7659fc,d07537b9,CB,29-310,90,0,0,0,0,1,1,0,0,95,4,0,3,2,0.0,0.0,0.0,1,0,81,88,92.0,3,70,2,0,0
12,7314bba4,3d7659fc,d07537b9,CB,29-269,90,0,0,0,0,1,1,0,0,75,5,2,2,2,0.0,0.0,0.0,0,0,54,63,85.7,0,49,0,0,0
13,6a713852,3d7659fc,d07537b9,GK,23-313,90,0,0,0,0,0,0,1,0,67,0,0,0,0,0.0,0.0,0.2,1,0,51,66,77.3,0,42,0,0,0
0,527f063d,2129c7e9,19538871,FW,34-230,56,0,0,0,0,1,1,0,0,30,7,0,2,2,0.1,0.1,0.0,1,0,17,23,73.9,0,17,0,0,0
1,dea698d9,2129c7e9,19538871,FW,36-239,34,0,0,0,0,1,0,0,0,17,1,0,0,0,0.1,0.1,0.1,2,0,12,14,85.7,2,11,4,0,0
2,8b788c01,2129c7e9,19538871,LW,25-301,56,1,0,0,0,3,2,0,0,47,8,1,1,0,0.3,0.3,0.0,1,0,33,40,82.5,3,39,8,0,0
3,dbf053da,2129c7e9,19538871,LW,21-191,34,0,0,0,0,1,1,0,0,30,5,0,1,1,0.1,0.1,0.1,4,0,19,22,86.4,2,28,6,2,5
4,58eee997,2129c7e9,19538871,RW,20-001,90,0,0,0,0,2,2,1,0,69,10,0,0,1,0.0,0.0,0.0,2,1,44,59,74.6,9,56,7,1,3
5,507c7bdf,2129c7e9,19538871,AM,27-024,90,0,1,0,0,1,0,0,0,96,19,2,1,1,0.0,0.0,0.2,4,1,66,88,75.0,10,54,6,0,2
6,b853e0ad,2129c7e9,19538871,DM,28-211,69,0,0,0,0,0,0,0,0,74,8,1,1,0,0.0,0.0,0.1,2,0,60,67,89.6,9,47,3,1,2
7,867239d3,2129c7e9,19538871,DM,28-201,21,0,0,0,0,2,0,0,0,27,1,1,1,0,0.2,0.2,0.1,2,0,17,23,73.9,5,17,1,0,0
8,d93c2511,2129c7e9,19538871,DM,24-298,90,0,0,0,0,1,0,0,0,80,14,1,2,1,0.1,0.1,0.0,1,0,61,70,87.1,5,57,5,0,1
9,9c94165b,2129c7e9,19538871,LB,26-082,90,0,0,0,0,0,0,0,0,109,11,1,2,1,0.0,0.0,0.1,2,0,87,102,85.3,8,66,10,1,1
10,9f8e9423,2129c7e9,19538871,CB,28-160,90,0,0,0,0,1,0,0,0,78,4,0,2,1,0.0,0.0,0.0,0,0,62,64,96.9,7,50,7,0,0
11,f5deef4c,2129c7e9,19538871,CB,27-077,90,0,0,0,0,0,0,0,0,78,5,0,1,5,0.0,0.0,0.0,0,0,67,69,97.1,4,55,6,0,0
12,9e525177,2129c7e9,19538871,RB,23-310,90,0,0,0,0,0,0,0,0,92,11,1,3,5,0.0,0.0,0.2,3,0,68,77,88.3,2,63,5,2,5
13,7ba6d84e,2129c7e9,19538871,GK,30-329,90,0,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0,0,18,19,94.7,0,6,0,0,0
0,b318a643,2129c7e9,d3fd31cc,FW,32-016,90,0,0,0,0,2,0,0,0,25,14,1,0,1,0.2,0.2,0.0,2,0,12,19,63.2,1,11,0,0,0
1,4468ec10,2129c7e9,d3fd31cc,"AM,LW",25-096,89,0,0,0,0,2,1,0,0,32,8,1,1,0,0.2,0.2,0.1,6,0,18,24,75.0,1,28,4,1,2
2,e814e1cf,2129c7e9,d3fd31cc,LW,18-272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
3,2bd83368,2129c7e9,d3fd31cc,LM,20-220,71,0,0,0,0,0,0,0,0,31,17,2,3,4,0.0,0.0,0.2,2,0,16,22,72.7,3,20,2,0,1
4,9228b07c,2129c7e9,d3fd31cc,CM,23-094,19,0,0,0,0,0,0,0,0,7,5,0,0,1,0.0,0.0,0.0,1,0,3,5,60.0,1,4,1,0,0
5,b28bbd58,2129c7e9,d3fd31cc,"RM,RW",30-078,90,1,0,0,0,4,1,0,0,43,27,2,6,6,0.6,0.6,0.0,3,0,16,19,84.2,5,23,5,2,2
6,cc700722,2129c7e9,d3fd31cc,DM,30-267,90,0,0,0,0,0,0,0,0,34,37,2,2,4,0.0,0.0,0.0,0,0,15,22,68.2,2,18,1,0,0
7,02b29014,2129c7e9,d3fd31cc,"DM,CM",28-274,90,0,1,0,0,2,0,1,0,45,28,1,3,3,0.1,0.1,0.4,5,2,30,35,85.7,3,37,5,1,2
8,1b84dbe1,2129c7e9,d3fd31cc,LB,28-074,90,0,0,0,0,0,0,0,0,53,14,3,5,3,0.0,0.0,0.0,2,0,20,42,47.6,4,18,1,0,0
9,c5b7c315,2129c7e9,d3fd31cc,CB,28-264,90,0,0,0,0,1,0,0,0,31,4,1,2,0,0.0,0.0,0.0,0,0,12,21,57.1,0,14,1,0,0
10,6d5701f2,2129c7e9,d3fd31cc,CB,27-009,90,0,0,0,0,1,0,0,0,35,5,2,1,1,0.1,0.1,0.0,0,0,18,23,78.3,2,17,2,0,0
11,9f7c837d,2129c7e9,d3fd31cc,RB,23-260,90,0,0,0,0,0,0,0,0,49,16,4,9,3,0.0,0.0,0.1,2,0,18,28,64.3,2,22,1,0,1
12,4806ec67,2129c7e9,d3fd31cc,GK,27-209,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,0.0,0.0,0,0,11,28,39.3,0,9,0,0,0
0,b561db50,00dcbdaa,8cec06e1,FW,30-150,90,0,2,0,0,1,0,0,0,50,16,1,0,1,0.0,0.0,0.4,6,4,28,35,80.0,2,42,7,5,6
1,169fd162,00dcbdaa,8cec06e1,LW,25-249,89,2,0,0,0,2,2,0,0,40,19,0,1,1,0.4,0.4,0.4,1,0,26,33,78.8,1,30,6,2,5
2,9a28eba4,00dcbdaa,8cec06e1,LW,25-250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
3,77e39b04,00dcbdaa,8cec06e1,RW,21-277,85,0,0,0,0,3,0,0,0,41,26,0,2,2,0.5,0.5,0.0,1,0,20,24,83.3,1,25,2,3,6
4,5a7301ae,00dcbdaa,8cec06e1,RW,26-170,5,0,0,0,0,0,0,0,0,4,1,0,1,1,0.0,0.0,0.0,1,0,1,1,100.0,0,0,0,0,0
5,f5a00fa4,00dcbdaa,8cec06e1,DM,35-024,90,0,0,0,0,1,1,0,0,75,16,2,2,1,0.0,0.0,0.0,1,0,62,66,93.9,7,53,2,0,0
6,44bfb6c5,00dcbdaa,8cec06e1,DM,24-203,90,0,0,0,0,0,0,0,0,87,23,3,3,1,0.0,0.0,0.0,2,0,61,73,83.6,4,63,3,0,0
7,9ae9eaea,00dcbdaa,8cec06e1,WB,32-225,90,0,0,0,0,0,0,0,0,70,20,4,2,3,0.0,0.0,0.0,0,0,45,50,90.0,2,23,1,1,1
8,d04b94db,00dcbdaa,8cec06e1,WB,27-320,90,0,0,0,0,0,0,0,0,56,27,7,1,0,0.0,0.0,0.0,0,0,39,46,84.8,3,42,8,0,0
9,9fbbcf39,00dcbdaa,8cec06e1,CB,31-190,90,0,0,0,0,0,0,0,0,79,5,1,2,3,0.0,0.0,0.0,1,0,53,62,85.5,3,43,1,0,0
10,2928dca2,00dcbdaa,8cec06e1,CB,28-219,90,0,0,0,0,0,0,0,0,45,6,2,0,3,0.0,0.0,0.0,0,0,34,36,94.4,1,26,0,0,0
