,player_id,match_id,team_id,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
10,b2d31e83,02337bda,b2b47a98,CB,29-300,90,12,19,63.2,237,59,4,6,66.7,7,10,70.0,1,3,33.3,0,0.0,0,1,0,0,1
11,c8aa95da,02337bda,b2b47a98,CB,30-075,90,14,19,73.7,367,186,2,2,100.0,8,10,80.0,3,6,50.0,0,0.0,0,1,0,0,1
12,77cf6852,02337bda,b2b47a98,RB,27-215,90,25,40,62.5,495,274,9,12,75.0,11,15,73.3,4,8,50.0,0,0.0,0,2,0,0,4
13,3a949a25,02337bda,b2b47a98,GK,33-049,90,15,34,44.1,756,580,1,1,100.0,2,2,100.0,12,31,38.7,0,0.0,0,0,0,0,0
0,ce5143da,02337bda,d07537b9,FW,31-099,90,11,18,61.1,130,30,7,12,58.3,4,6,66.7,0,0,,0,0.0,0,2,0,0,0
1,f4e433d4,02337bda,d07537b9,FW,21-156,58,16,17,94.1,273,69,7,8,87.5,7,7,100.0,1,1,100.0,0,0.3,1,0,1,0,3
2,bb5fbd2b,02337bda,d07537b9,RM,27-228,32,14,16,87.5,253,39,9,9,100.0,3,4,75.0,2,3,66.7,0,0.1,1,0,1,1,0
3,38ceb24a,02337bda,d07537b9,"AM,LM",27-091,90,54,68,79.4,950,156,26,30,86.7,25,29,86.2,3,6,50.0,0,0.0,1,1,2,0,5
4,f230bc30,02337bda,d07537b9,CM,22-332,58,16,24,66.7,249,91,7,9,77.8,9,12,75.0,0,2,0.0,0,0.1,1,1,2,0,3
5,4bcf39f6,02337bda,d07537b9,FW,25-203,32,12,16,75.0,174,44,6,7,85.7,6,7,85.7,0,0,,0,0.0,0,0,1,0,1
6,8aec0537,02337bda,d07537b9,"CM,DM",30-263,90,52,73,71.2,1376,453,11,13,84.6,24,27,88.9,17,31,54.8,1,0.6,5,8,1,0,8
7,ad1f61f3,02337bda,d07537b9,DM,23-178,78,55,59,93.2,983,200,24,26,92.3,26,26,100.0,4,6,66.7,0,0.0,0,4,0,0,4
8,83d074ff,02337bda,d07537b9,DM,23-071,12,11,13,84.6,229,39,4,5,80.0,5,5,100.0,2,2,100.0,0,0.0,0,0,1,0,1
9,1daec722,02337bda,d07537b9,LB,23-226,90,77,95,81.1,1195,396,46,48,95.8,24,32,75.0,6,8,75.0,0,0.0,1,1,2,2,4
10,282f75f3,02337bda,d07537b9,CB,30-104,90,81,90,90.0,1818,458,22,24,91.7,44,48,91.7,15,18,83.3,0,0.0,0,18,0,0,5
11,7314bba4,02337bda,d07537b9,CB,30-063,90,77,91,84.6,1906,516,11,12,91.7,51,55,92.7,15,24,62.5,0,0.0,0,11,0,0,10
12,dad4b285,02337bda,d07537b9,RB,30-049,90,51,65,78.5,876,306,21,22,95.5,28,34,82.4,2,5,40.0,0,0.0,1,11,1,1,2
13,6a713852,02337bda,d07537b9,GK,24-107,90,26,34,76.5,757,470,8,8,100.0,11,11,100.0,7,15,46.7,0,0.0,0,1,0,0,0
0,07802f7f,1aa40463,8602292d,FW,29-225,70,14,18,77.8,181,44,10,13,76.9,2,3,66.7,1,1,100.0,2,0.4,2,0,1,0,1
1,6e7f1353,1aa40463,8602292d,CM,27-199,20,1,2,50.0,9,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
2,aed3a70f,1aa40463,8602292d,FW,26-065,90,11,12,91.7,168,77,5,6,83.3,4,4,100.0,1,1,100.0,0,0.7,3,1,3,1,3
3,0ef89a37,1aa40463,8602292d,AM,29-266,80,30,34,88.2,645,227,13,14,92.9,11,12,91.7,6,7,85.7,1,1.1,3,3,1,0,5
4,66b76d44,1aa40463,8602292d,LW,25-070,10,5,7,71.4,41,12,5,6,83.3,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
5,1544f145,1aa40463,8602292d,"CM,AM",20-281,76,22,27,81.5,355,70,13,14,92.9,6,9,66.7,2,2,100.0,0,0.0,0,2,0,0,1
6,3a233281,1aa40463,8602292d,"RW,AM",24-208,14,1,1,100.0,9,9,1,1,100.0,0,0,,0,0,,0,0.0,0,0,1,0,1
7,90f91999,1aa40463,8602292d,CM,27-138,90,15,23,65.2,367,138,4,4,100.0,6,7,85.7,5,12,41.7,0,0.3,4,1,1,0,2
8,6f7d826d,1aa40463,8602292d,DM,23-300,90,36,42,85.7,598,165,17,18,94.4,14,17,82.4,4,6,66.7,0,0.0,0,2,1,0,2
9,be927d03,1aa40463,8602292d,LB,36-239,90,40,50,80.0,711,335,19,23,82.6,17,20,85.0,4,6,66.7,0,0.0,0,1,0,0,0
10,8397a50c,1aa40463,8602292d,CB,28-357,90,26,35,74.3,581,212,5,8,62.5,14,16,87.5,7,10,70.0,0,0.0,0,0,0,0,1
11,dc6f5bdd,1aa40463,8602292d,CB,27-044,90,27,43,62.8,606,184,5,8,62.5,18,23,78.3,4,12,33.3,0,0.0,0,2,1,0,2
12,2389cdc2,1aa40463,8602292d,RB,24-210,90,27,47,57.4,515,205,9,14,64.3,13,14,92.9,4,17,23.5,1,0.1,1,4,1,1,3
13,7956236f,1aa40463,8602292d,GK,29-184,90,21,31,67.7,643,347,3,3,100.0,8,8,100.0,10,20,50.0,0,0.0,0,0,0,0,0
0,97220da2,1aa40463,33c895d4,FW,20-176,90,14,20,70.0,212,17,8,12,66.7,4,5,80.0,1,2,50.0,0,0.0,1,1,1,0,1
1,f2bf1b0f,1aa40463,33c895d4,FW,25-235,90,11,14,78.6,163,10,6,8,75.0,5,5,100.0,0,0,,0,0.0,0,0,0,0,0
2,68dc0dac,1aa40463,33c895d4,LM,27-213,45,12,14,85.7,226,36,4,4,100.0,7,7,100.0,1,3,33.3,0,0.0,0,2,0,0,1
3,531a4aa8,1aa40463,33c895d4,CB,23-011,45,28,42,66.7,485,178,13,17,76.5,14,18,77.8,1,6,16.7,0,0.1,1,6,1,1,3
4,97333cf5,1aa40463,33c895d4,"CM,RM",29-340,90,50,58,86.2,869,150,28,33,84.8,16,19,84.2,5,5,100.0,0,0.0,0,2,2,0,5
5,4b511457,1aa40463,33c895d4,DM,30-162,76,46,50,92.0,989,188,15,16,93.8,23,26,88.5,8,8,100.0,0,0.1,2,4,1,0,3
6,11ff3d56,1aa40463,33c895d4,DM,22-362,14,8,8,100.0,184,9,3,3,100.0,3,3,100.0,2,2,100.0,0,0.0,2,1,0,0,0
7,3515d404,1aa40463,33c895d4,"CM,DM",27-124,90,66,80,82.5,1259,296,29,31,93.5,25,29,86.2,10,18,55.6,0,0.0,0,5,0,0,3
8,6dfd8f05,1aa40463,33c895d4,"LB,WB",24-164,57,43,54,79.6,741,255,13,16,81.3,27,29,93.1,2,4,50.0,0,0.0,0,3,2,0,5
9,984a5a64,1aa40463,33c895d4,WB,24-326,33,15,19,78.9,227,39,10,10,100.0,4,5,80.0,1,1,100.0,0,0.0,0,1,0,0,1
10,6adbc307,1aa40463,33c895d4,CB,28-037,90,57,70,81.4,1263,359,13,14,92.9,31,36,86.1,11,18,61.1,0,0.0,0,3,0,0,3
11,4115ce4e,1aa40463,33c895d4,CB,25-327,90,69,78,88.5,1403,448,27,28,96.4,33,35,94.3,7,13,53.8,0,0.0,0,5,0,0,5
12,afed6722,1aa40463,33c895d4,"WB,RB",19-113,90,54,66,81.8,821,286,32,35,91.4,18,21,85.7,3,8,37.5,0,0.4,3,2,1,0,4
13,c3e39f12,1aa40463,33c895d4,GK,33-353,90,22,32,68.8,784,454,0,1,0.0,9,9,100.0,13,22,59.1,0,0.0,0,0,0,0,0
0,c4e87b8b,926192f8,943e8050,FW,29-210,77,9,16,56.3,121,45,7,9,77.8,1,4,25.0,1,1,100.0,0,0.0,0,0,1,0,2
1,2691c772,926192f8,943e8050,FW,32-126,13,0,3,0.0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
2,4ab53cdb,926192f8,943e8050,FW,32-219,62,3,9,33.3,32,1,3,7,42.9,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
3,beb391dd,926192f8,943e8050,FW,25-159,28,4,7,57.1,56,13,2,3,66.7,0,2,0.0,1,1,100.0,0,0.0,0,0,0,0,1
4,fc15fb84,926192f8,943e8050,LM,22-103,90,25,37,67.6,433,63,13,16,81.3,8,10,80.0,3,7,42.9,0,0.1,1,1,0,0,0
5,2ff964a0,926192f8,943e8050,RM,34-323,90,11,18,61.1,147,14,8,8,100.0,3,8,37.5,0,1,0.0,0,0.1,1,0,0,0,0
6,47369df8,926192f8,943e8050,DM,26-076,90,25,33,75.8,338,130,15,17,88.2,7,10,70.0,2,3,66.7,0,0.0,1,5,0,0,6
7,495945ef,926192f8,943e8050,DM,31-338,90,32,47,68.1,645,238,14,16,87.5,12,19,63.2,6,10,60.0,0,0.0,0,4,1,0,5
8,cc2d7ad5,926192f8,943e8050,LB,28-168,90,26,39,66.7,454,198,12,16,75.0,12,13,92.3,2,8,25.0,0,0.0,0,0,0,0,1
9,15ea812b,926192f8,943e8050,CB,29-106,90,19,22,86.4,469,147,6,7,85.7,6,7,85.7,6,7,85.7,0,0.0,0,2,1,0,1
10,a8c19eb8,926192f8,943e8050,CB,20-309,90,16,25,64.0,342,187,5,5,100.0,6,9,66.7,4,10,40.0,0,0.0,0,3,0,0,2
11,24fae784,926192f8,943e8050,RB,26-163,90,28,42,66.7,457,247,13,15,86.7,12,15,80.0,3,11,27.3,0,0.0,0,3,0,0,6
12,4b40d9ca,926192f8,943e8050,GK,29-320,90,9,17,52.9,342,236,0,0,,3,3,100.0,6,14,42.9,0,0.0,0,0,0,0,0
0,fed7cb61,926192f8,cff3d9bb,FW,22-267,90,21,28,75.0,200,11,17,21,81.0,1,2,50.0,0,0,,0,0.0,0,1,0,0,0
1,1bf33a9a,926192f8,cff3d9bb,AM,23-168,90,33,38,86.8,492,79,23,26,88.5,9,9,100.0,1,1,100.0,1,0.2,1,2,0,0,2
2,9674002f,926192f8,cff3d9bb,AM,23-054,77,54,61,88.5,825,206,27,30,90.0,18,18,100.0,5,7,71.4,0,0.0,0,2,1,0,4
3,49fe9070,926192f8,cff3d9bb,AM,25-364,13,3,3,100.0,24,0,3,3,100.0,0,0,,0,0,,0,0.0,0,0,0,0,0
4,45db685d,926192f8,cff3d9bb,DM,30-075,90,86,94,91.5,1381,366,47,50,94.0,31,34,91.2,7,9,77.8,0,0.0,2,7,2,0,4
5,b9fbae28,926192f8,cff3d9bb,DM,30-341,69,37,40,92.5,586,255,19,21,90.5,11,12,91.7,4,4,100.0,0,0.1,3,3,4,0,7
6,e97fd090,926192f8,cff3d9bb,WB,26-041,21,18,19,94.7,262,87,15,15,100.0,2,3,66.7,1,1,100.0,0,0.0,0,1,0,0,1
7,c14bc029,926192f8,cff3d9bb,WB,27-104,90,63,77,81.8,961,196,38,43,88.4,16,21,76.2,7,9,77.8,0,0.2,2,0,1,1,0
8,1265a93a,926192f8,cff3d9bb,WB,22-087,69,57,66,86.4,995,172,31,32,96.9,19,25,76.0,7,7,100.0,1,0.9,1,2,3,0,6
9,79c0821a,926192f8,cff3d9bb,DM,27-303,21,20,22,90.9,314,54,11,12,91.7,7,8,87.5,2,2,100.0,0,0.0,0,3,0,0,0
10,18b896d6,926192f8,cff3d9bb,CB,29-002,90,107,125,85.6,1998,631,51,53,96.2,46,50,92.0,10,20,50.0,0,0.0,0,8,1,0,5
11,86e7deaf,926192f8,cff3d9bb,CB,37-164,90,101,107,94.4,2020,595,25,27,92.6,69,69,100.0,6,9,66.7,0,0.0,0,4,1,0,5
12,5515376c,926192f8,cff3d9bb,CB,22-243,90,98,106,92.5,1898,418,28,30,93.3,64,66,97.0,6,10,60.0,1,0.1,1,6,1,0,4
13,33887998,926192f8,cff3d9bb,GK,30-004,90,27,36,75.0,697,326,7,7,100.0,13,13,100.0,7,16,43.8,0,0.0,0,0,0,0,0
0,7fcc71d8,9ccef73f,8cec06e1,"FW,AM",26-135,90,37,49,75.5,647,119,17,23,73.9,13,15,86.7,5,8,62.5,0,0.2,2,1,4,0,5
1,169fd162,9ccef73f,8cec06e1,"AM,LM",26-038,90,22,29,75.9,356,100,12,14,85.7,9,10,90.0,1,3,33.3,0,0.0,0,2,3,0,3
2,7ba2eaa9,9ccef73f,8cec06e1,AM,21-361,62,18,28,64.3,315,47,7,8,87.5,9,11,81.8,1,6,16.7,0,0.1,2,0,0,0,0
3,b561db50,9ccef73f,8cec06e1,FW,30-304,28,9,11,81.8,156,20,4,5,80.0,4,5,80.0,1,1,100.0,0,0.0,0,1,0,0,1
4,f5a00fa4,9ccef73f,8cec06e1,DM,35-178,90,59,74,79.7,1219,248,19,21,90.5,26,33,78.8,11,16,68.8,0,0.1,1,6,2,0,6
5,44bfb6c5,9ccef73f,8cec06e1,DM,24-357,90,64,76,84.2,1508,267,10,11,90.9,37,39,94.9,16,23,69.6,0,0.0,0,6,1,0,7
6,9ae9eaea,9ccef73f,8cec06e1,"WB,LB",33-014,90,49,61,80.3,834,274,21,27,77.8,23,25,92.0,5,8,62.5,0,0.0,2,1,0,0,5
7,9a71e978,9ccef73f,8cec06e1,WB,20-046,24,9,10,90.0,109,38,6,6,100.0,2,3,66.7,0,0,,0,0.0,0,1,0,0,1
8,e28868f3,9ccef73f,8cec06e1,"WB,RB",28-002,66,44,56,78.6,699,272,26,29,89.7,13,17,76.5,5,7,71.4,0,0.0,1,3,3,1,5
9,9fbbcf39,9ccef73f,8cec06e1,CB,31-344,90,59,67,88.1,1243,546,19,21,90.5,28,31,90.3,11,13,84.6,0,0.0,0,7,0,0,5
10,2928dca2,9ccef73f,8cec06e1,CB,29-008,90,44,46,95.7,1014,326,7,7,100.0,25,26,96.2,10,11,90.9,0,0.0,0,1,0,0,1
11,d0f72bf1,9ccef73f,8cec06e1,CB,24-286,78,42,54,77.8,820,323,17,21,81.0,20,22,90.9,5,9,55.6,0,0.0,0,5,0,0,4
12,dc6c2f02,9ccef73f,8cec06e1,RM,22-028,12,1,4,25.0,8,0,1,1,100.0,0,1,0.0,0,1,0.0,0,0.0,0,0,0,0,0
13,903b6e8b,9ccef73f,8cec06e1,GK,29-047,90,25,28,89.3,614,267,5,5,100.0,13,13,100.0,7,10,70.0,0,0.0,0,2,0,0,1
0,50e6dc35,9ccef73f,47c64c55,FW,24-250,68,13,16,81.3,148,0,9,9,100.0,3,4,75.0,0,0,,0,0.1,1,0,0,0,0
1,ab070c55,9ccef73f,47c64c55,FW,31-092,22,2,4,50.0,32,13,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,0,1,0,1
2,b2bc3b1f,9ccef73f,47c64c55,LW,29-115,90,24,30,80.0,371,129,15,17,88.2,7,9,77.8,2,3,66.7,0,0.4,3,3,3,1,4
3,c4486bac,9ccef73f,47c64c55,RW,20-083,81,20,24,83.3,411,124,8,8,100.0,5,5,100.0,5,8,62.5,0,0.1,1,2,0,0,1
4,a0666d3e,9ccef73f,47c64c55,DM,26-322,9,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
5,c2731c10,9ccef73f,47c64c55,"AM,RW",22-027,90,24,31,77.4,431,129,10,10,100.0,10,14,71.4,3,5,60.0,0,0.0,0,1,1,0,1
6,3312f911,9ccef73f,47c64c55,"DM,AM",29-072,90,21,26,80.8,488,245,7,8,87.5,8,11,72.7,6,6,100.0,0,0.0,1,3,0,0,4
7,8d3c902d,9ccef73f,47c64c55,DM,32-074,68,18,22,81.8,308,72,10,11,90.9,5,7,71.4,3,4,75.0,0,0.0,0,2,0,0,2
8,2ce2508a,9ccef73f,47c64c55,DM,30-332,22,0,6,0.0,0,0,0,4,0.0,0,0,,0,0,,0,0.0,0,0,0,0,0
9,5cbd1eb0,9ccef73f,47c64c55,LB,22-185,90,32,51,62.7,534,286,12,15,80.0,16,25,64.0,2,9,22.2,0,0.0,0,3,2,1,3
10,d0706b27,9ccef73f,47c64c55,CB,21-235,90,28,38,73.7,635,233,9,10,90.0,14,16,87.5,5,12,41.7,0,0.0,0,1,0,0,0
11,e34fc66d,9ccef73f,47c64c55,CB,25-278,90,27,40,67.5,677,305,9,10,90.0,13,16,81.3,5,12,41.7,0,0.3,2,2,0,0,2
12,0442183b,9ccef73f,47c64c55,RB,30-334,90,17,22,77.3,259,79,9,9,100.0,8,10,80.0,0,2,0.0,0,0.0,0,0,0,0,1
13,ab13a5aa,9ccef73f,47c64c55,GK,35-054,90,19,31,61.3,469,217,5,5,100.0,10,10,100.0,4,16,25.0,0,0.0,0,0,0,0,0
0,0745b37d,fcb61cff,1c781004,FW,31-341,90,9,10,90.0,156,46,6,6,100.0,2,2,100.0,1,2,50.0,0,0.0,1,2,0,0,2
1,6c6a3300,fcb61cff,1c781004,"LW,RW",25-250,90,14,24,58.3,331,117,5,8,62.5,6,7,85.7,3,7,42.9,0,0.2,2,0,2,2,1
2,a8d4428b,fcb61cff,1c781004,"RW,AM",22-013,90,20,25,80.0,269,74,13,16,81.3,5,5,100.0,1,1,100.0,0,0.0,1,0,0,0,2
3,471f16b3,fcb61cff,1c781004,"AM,DM",30-056,90,28,38,73.7,401,85,16,18,88.9,9,13,69.2,2,3,66.7,0,0.0,0,1,1,0,1
4,8996350d,fcb61cff,1c781004,DM,25-281,80,37,48,77.1,885,143,8,9,88.9,20,23,87.0,9,15,60.0,0,0.0,0,2,0,0,5
5,f5044e54,fcb61cff,1c781004,DM,28-284,10,19,23,82.6,444,172,10,10,100.0,2,4,50.0,6,8,75.0,0,0.0,1,5,1,0,3
6,df10e27c,fcb61cff,1c781004,DM,20-267,73,51,63,81.0,1074,221,19,21,90.5,19,20,95.0,13,21,61.9,0,0.5,2,6,3,0,6
7,8c12f884,fcb61cff,1c781004,"LW,DM",18-309,17,9,13,69.2,105,38,7,8,87.5,1,3,33.3,0,0,,1,0.0,1,0,0,0,0
8,5e74d6c8,fcb61cff,1c781004,LB,21-183,80,30,39,76.9,621,208,10,12,83.3,14,18,77.8,6,8,75.0,0,0.0,1,3,0,0,5
9,774cf58b,fcb61cff,1c781004,RB,22-060,10,18,20,90.0,353,126,9,10,90.0,5,6,83.3,4,4,100.0,0,0.0,0,1,0,0,1
10,bcfb0142,fcb61cff,1c781004,CB,29-049,90,46,53,86.8,1043,265,14,15,93.3,21,24,87.5,11,14,78.6,0,0.0,0,2,0,0,3
11,e9254eec,fcb61cff,1c781004,CB,30-105,90,43,51,84.3,949,311,13,13,100.0,21,22,95.5,9,15,60.0,0,0.0,0,2,0,0,1
12,1bf811d4,fcb61cff,1c781004,"RB,LB",28-170,90,52,66,78.8,761,249,30,35,85.7,20,25,80.0,2,5,40.0,0,0.1,1,0,2,0,4
13,f23f9d20,fcb61cff,1c781004,GK,33-336,90,11,22,50.0,416,238,0,0,,6,6,100.0,5,16,31.3,0,0.0,0,0,0,0,0
0,e09f279b,fcb61cff,cd051869,FW,25-354,90,15,27,55.6,231,72,7,15,46.7,5,8,62.5,2,2,100.0,0,0.1,1,2,1,0,3
1,1137759d,fcb61cff,cd051869,LM,25-031,81,9,17,52.9,134,53,3,6,50.0,3,5,60.0,1,3,33.3,0,0.0,1,2,0,0,1
2,2500cef9,fcb61cff,cd051869,LM,25-183,9,5,5,100.0,51,5,4,4,100.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
3,980522ec,fcb61cff,cd051869,CM,30-019,90,42,54,77.8,995,279,16,16,100.0,14,19,73.7,12,17,70.6,0,0.1,2,4,2,1,4
4,8449d35e,fcb61cff,cd051869,"CM,DM",23-299,90,20,28,71.4,412,120,7,13,53.8,10,10,100.0,2,4,50.0,0,0.0,0,2,1,0,3
5,6afaebf2,fcb61cff,cd051869,RM,22-210,90,12,21,57.1,191,56,7,10,70.0,4,6,66.7,1,4,25.0,0,0.0,0,2,1,0,3
6,df0a4c90,fcb61cff,cd051869,DM,27-360,58,14,17,82.4,250,92,7,8,87.5,5,7,71.4,2,2,100.0,0,0.0,1,2,0,0,3
7,2944f86f,fcb61cff,cd051869,CM,24-063,32,2,7,28.6,19,3,0,0,,1,1,100.0,0,3,0.0,0,0.0,0,0,0,0,0
8,8a3c1dc7,fcb61cff,cd051869,LB,24-240,90,26,33,78.8,404,139,15,17,88.2,9,10,90.0,2,4,50.0,0,0.0,0,4,1,0,2
9,e541326e,fcb61cff,cd051869,CB,28-280,90,30,33,90.9,717,356,11,12,91.7,10,12,83.3,9,9,100.0,0,0.0,0,2,0,0,1
10,172e52d8,fcb61cff,cd051869,CB,31-020,90,17,26,65.4,297,140,8,9,88.9,7,11,63.6,2,6,33.3,0,0.0,0,2,0,0,1
11,a8c0acb7,fcb61cff,cd051869,RB,23-322,74,19,28,67.9,333,170,8,12,66.7,9,10,90.0,1,3,33.3,1,0.2,1,3,0,0,5
12,57c94db2,fcb61cff,cd051869,RB,22-254,16,2,4,50.0,12,2,1,2,50.0,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
13,98ea5115,fcb61cff,cd051869,GK,26-171,90,23,35,65.7,765,416,3,3,100.0,11,11,100.0,9,21,42.9,0,0.0,0,0,0,0,0
0,c691bfe2,bc1944c3,822bd0ba,"FW,RW",29-329,90,42,53,79.2,625,169,20,24,83.3,19,23,82.6,1,1,100.0,0,0.2,2,5,2,1,7
1,4a1a9578,bc1944c3,822bd0ba,LW,25-051,89,45,50,90.0,638,170,30,31,96.8,12,15,80.0,3,3,100.0,0,0.0,1,5,2,0,4
2,4fb9c88f,bc1944c3,822bd0ba,LW,21-034,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
3,e342ad68,bc1944c3,822bd0ba,RW,29-263,78,33,43,76.7,407,121,20,22,90.9,10,14,71.4,0,0,,0,0.1,1,2,1,0,3
4,178ae8f8,bc1944c3,822bd0ba,"FW,RW",25-091,12,5,7,71.4,95,19,2,3,66.7,2,2,100.0,1,2,50.0,0,0.0,0,0,0,0,0
5,f25c8e3a,bc1944c3,822bd0ba,CM,27-023,89,62,68,91.2,1017,231,25,27,92.6,31,33,93.9,4,5,80.0,0,0.1,2,9,0,0,8
6,2f90f6b8,bc1944c3,822bd0ba,CM,36-060,1,1,1,100.0,24,13,0,0,,1,1,100.0,0,0,,0,0.0,0,0,0,0,1
7,935e6b8f,bc1944c3,822bd0ba,CM,31-261,90,63,69,91.3,1061,225,29,29,100.0,24,26,92.3,6,8,75.0,0,0.1,2,7,1,0,6
8,7f3b388c,bc1944c3,822bd0ba,DM,28-133,90,59,66,89.4,1107,181,26,31,83.9,24,26,92.3,8,8,100.0,0,0.1,1,5,2,0,5
9,2e4f5f03,bc1944c3,822bd0ba,LB,27-359,90,74,86,86.0,1342,349,32,34,94.1,37,41,90.2,5,10,50.0,0,0.1,3,6,3,0,6
10,e06683ca,bc1944c3,822bd0ba,CB,30-240,90,67,74,90.5,1542,479,14,18,77.8,39,40,97.5,14,16,87.5,0,0.0,0,6,0,0,2
11,5ed9b537,bc1944c3,822bd0ba,CB,22-284,90,71,84,84.5,1603,652,9,12,75.0,48,50,96.0,12,17,70.6,0,0.0,0,9,0,0,2
12,cd1acf9d,bc1944c3,822bd0ba,RB,23-149,90,82,101,81.2,1678,657,37,38,97.4,30,38,78.9,13,22,59.1,1,0.7,4,11,1,0,4
13,7a2e46a8,bc1944c3,822bd0ba,GK,29-154,90,37,43,86.0,949,534,3,3,100.0,26,26,100.0,8,14,57.1,0,0.0,0,0,0,0,0
0,ac05f970,bc1944c3,7c21e445,FW,31-342,90,13,17,76.5,258,53,7,11,63.6,3,3,100.0,3,3,100.0,0,0.0,0,2,0,0,2
1,82927de4,bc1944c3,7c21e445,"FW,RM",26-011,89,24,37,64.9,527,236,7,11,63.6,8,13,61.5,7,11,63.6,0,0.0,1,4,4,1,6
2,240c8ab6,bc1944c3,7c21e445,RM,19-335,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
3,aa8e289e,bc1944c3,7c21e445,"LM,RM",24-152,60,9,13,69.2,143,20,4,5,80.0,3,5,60.0,1,1,100.0,0,0.1,1,0,0,0,0
4,ff527768,bc1944c3,7c21e445,DM,34-301,30,22,25,88.0,442,122,9,10,90.0,9,10,90.0,4,5,80.0,0,0.2,1,2,0,0,1
5,79c84d1c,bc1944c3,7c21e445,RM,25-075,52,9,10,90.0,189,80,4,4,100.0,3,4,75.0,2,2,100.0,0,0.3,2,2,0,0,1
6,5a04fd92,bc1944c3,7c21e445,LM,26-207,38,10,19,52.6,141,40,7,8,87.5,2,5,40.0,1,5,20.0,0,0.0,0,0,0,0,1
7,26f6dca8,bc1944c3,7c21e445,"DM,FW",29-018,90,33,37,89.2,511,179,18,18,100.0,10,11,90.9,3,5,60.0,0,0.0,1,3,0,0,3
8,6613c819,bc1944c3,7c21e445,DM,27-006,90,23,29,79.3,431,119,9,11,81.8,10,12,83.3,4,6,66.7,0,0.3,1,1,1,1,2
9,4f974391,bc1944c3,7c21e445,LB,32-080,90,32,51,62.7,544,313,17,23,73.9,9,13,69.2,4,13,30.8,0,0.0,0,3,0,0,4
10,ce4246f5,bc1944c3,7c21e445,CB,27-129,90,20,23,87.0,335,66,7,8,87.5,12,14,85.7,1,1,100.0,0,0.0,0,0,0,0,0
11,3e9e06cb,bc1944c3,7c21e445,CB,31-303,90,14,17,82.4,312,79,6,6,100.0,6,6,100.0,2,5,40.0,0,0.0,0,1,0,0,0
12,9319781b,bc1944c3,7c21e445,RB,22-040,90,19,27,70.4,449,268,9,9,100.0,5,6,83.3,5,9,55.6,0,0.3,2,5,1,1,4
13,9328b835,bc1944c3,7c21e445,GK,36-321,90,17,35,48.6,671,488,2,2,100.0,3,3,100.0,11,29,37.9,0,0.0,0,0,0,0,0
0,2c44a35d,9d5abf8b,2abfe087,FW,24-111,90,12,23,52.2,181,48,4,13,30.8,6,7,85.7,1,1,100.0,0,0.1,1,0,1,0,3
1,e8832875,9d5abf8b,2abfe087,LW,20-161,90,27,35,77.1,406,116,18,22,81.8,7,11,63.6,1,1,100.0,0,0.0,1,3,1,0,4
2,71b47ab9,9d5abf8b,2abfe087,RW,22-320,90,16,29,55.2,222,93,11,15,73.3,2,3,66.7,2,4,50.0,1,0.5,2,2,2,0,3
3,6cdd8245,9d5abf8b,2abfe087,CM,32-206,88,34,44,77.3,543,143,16,17,94.1,10,13,76.9,4,10,40.0,0,0.0,0,1,0,0,2
4,b8d22478,9d5abf8b,2abfe087,CM,24-192,2,1,2,50.0,10,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
5,2acd49b9,9d5abf8b,2abfe087,CM,32-202,90,29,35,82.9,466,155,15,19,78.9,12,13,92.3,2,2,100.0,0,0.3,3,3,1,0,5
6,e1df6989,9d5abf8b,2abfe087,DM,22-309,63,24,30,80.0,423,85,11,12,91.7,10,11,90.9,2,6,33.3,0,0.0,0,2,0,0,1
7,f99b71de,9d5abf8b,2abfe087,DM,23-215,27,17,21,81.0,386,58,6,6,100.0,5,6,83.3,6,7,85.7,0,0.0,0,2,0,0,1
8,19a12bed,9d5abf8b,2abfe087,LB,27-168,90,58,77,75.3,873,380,31,36,86.1,24,27,88.9,1,8,12.5,0,0.0,1,0,1,1,1
9,92b4758e,9d5abf8b,2abfe087,CB,27-091,90,38,41,92.7,685,236,16,16,100.0,17,18,94.4,4,6,66.7,0,0.0,0,1,0,0,1
10,89e4b358,9d5abf8b,2abfe087,CB,33-028,90,35,39,89.7,777,158,9,9,100.0,22,23,95.7,4,7,57.1,0,0.0,0,1,0,0,1
